Blatt;Seite;Spalte;Zeile;Vers
278;r;b;24;31771
278;r;b;25;31772
278;r;b;26;31773
278;r;b;27;31774
278;r;b;28;31775
278;r;b;29;31776
278;r;b;30;31777
278;r;b;31;31778
278;r;b;32;31779
278;r;b;33;31780
278;r;b;34;31781
278;r;b;35;31782
278;r;b;36;31783
278;r;b;37;31784
278;r;b;38;31785
278;r;b;39;31786
278;r;b;40;31787
278;r;b;41;31788
278;r;b;42;31789
278;r;b;43;31790
278;r;b;44;31791
278;r;b;45;31792
278;r;b;46;31793
278;r;b;47;31794
278;r;b;48;31795
278;v;a;1;31796
278;v;a;2;31797
278;v;a;3;31798
278;v;a;4;31799
278;v;a;5;31800
278;v;a;6;31801
278;v;a;7;31802
278;v;a;8;31803
278;v;a;9;31804
278;v;a;10;31805
278;v;a;11;31806
278;v;a;12;31807
278;v;a;13;31808
278;v;a;14;31809
278;v;a;15;31810
278;v;a;16;31811
278;v;a;17;31812
278;v;a;18;31813
278;v;a;19;31814
278;v;a;20;31815
278;v;a;21;31816
278;v;a;22;31817
278;v;a;23;31818
278;v;a;24;31819
278;v;a;25;31820
278;v;a;26;31821
278;v;a;27;31822
278;v;a;28;31823
278;v;a;29;31824
278;v;a;30;31825
278;v;a;31;31826
278;v;a;32;31827
278;v;a;33;31828
278;v;a;34;31829
278;v;a;35;31830
278;v;a;36;31831
278;v;a;37;31832
278;v;a;38;31833
278;v;a;39;31834
278;v;a;40;31835
278;v;a;41;31836
278;v;a;42;31837
278;v;a;43;31838
278;v;a;44;31839
278;v;a;45;31840
278;v;a;46;31841
278;v;a;47;31842
278;v;a;48;31843
278;v;b;1;31844
278;v;b;2;31845
278;v;b;3;31846
278;v;b;4;31847
278;v;b;5;31848
278;v;b;6;31849
278;v;b;7;31850
278;v;b;8;31851
278;v;b;9;31852
278;v;b;10;31853
278;v;b;11;31854
278;v;b;12;31855
278;v;b;13;31856
278;v;b;14;31857
278;v;b;15;31858
278;v;b;16;31859
278;v;b;17;31860
278;v;b;18;31861
278;v;b;19;31862
278;v;b;20;31863
278;v;b;21;31864
278;v;b;22;31865
278;v;b;23;31866
278;v;b;24;31867
278;v;b;25;31868
278;v;b;26;31869
278;v;b;27;31870
278;v;b;28;31871
278;v;b;29;31872
278;v;b;30;31873
278;v;b;31;31874
278;v;b;32;31875
278;v;b;33;31876
278;v;b;34;31877
278;v;b;35;31878
278;v;b;36;31879
278;v;b;37;31880
278;v;b;38;31881
278;v;b;39;31882
278;v;b;40;31883
278;v;b;41;31884
278;v;b;42;31885
278;v;b;43;31886
278;v;b;44;31887
278;v;b;45;31888
278;v;b;46;31889
278;v;b;47;31890
278;v;b;48;31891
279;r;a;1;31892
279;r;a;2;31893
279;r;a;3;31894
279;r;a;4;31895
279;r;a;5;31896
279;r;a;6;31897
279;r;a;7;31898
279;r;a;8;31899
279;r;a;9;31900
279;r;a;10;31901
279;r;a;11;31902
279;r;a;12;31903
279;r;a;13;31904
279;r;a;14;31905
279;r;a;15;31906
279;r;a;16;31907
279;r;a;17;31908
279;r;a;18;31909
279;r;a;19;31910
279;r;a;20;31911
279;r;a;21;31912
279;r;a;22;31913
279;r;a;23;31914
279;r;a;24;31915
279;r;a;25;31916
279;r;a;26;31917
279;r;a;27;31918
279;r;a;28;31919
279;r;a;29;31920
279;r;a;30;31921
279;r;a;31;31922
279;r;a;32;31923
279;r;a;33;31924
279;r;a;34;31925
279;r;a;35;31926
279;r;a;36;31927
279;r;a;37;31928
279;r;a;38;31929
279;r;a;39;31930
279;r;a;40;31931
279;r;a;41;31932
279;r;a;42;31933
279;r;a;43;31934
279;r;a;44;31935
279;r;a;45;31936
279;r;a;46;31937
279;r;a;47;31938
279;r;a;48;31939
279;r;b;1;31940
279;r;b;2;31941
279;r;b;3;31942
279;r;b;4;31943
279;r;b;5;31944
279;r;b;6;31945
279;r;b;7;31946
279;r;b;8;31947
279;r;b;9;31948
279;r;b;10;31949
279;r;b;11;31950
279;r;b;12;31951
279;r;b;13;31952
279;r;b;14;31953
279;r;b;15;31954
279;r;b;16;31955
279;r;b;17;31956
279;r;b;18;31957
279;r;b;19;31958
279;r;b;20;31959
279;r;b;21;31960
279;r;b;22;31961
279;r;b;23;31962
279;r;b;24;31963
279;r;b;25;31964
279;r;b;26;31965
279;r;b;27;31966
279;r;b;28;31967
279;r;b;29;31968
279;r;b;30;31969
279;r;b;31;31970
279;r;b;32;31971
279;r;b;33;31972
279;r;b;34;31973
279;r;b;35;31974
279;r;b;36;31975
279;r;b;37;31976
279;r;b;38;31977
279;r;b;39;31978
279;r;b;40;31979
279;r;b;41;31980
279;r;b;42;31981
279;r;b;43;31982
279;r;b;44;31983
279;r;b;45;31984
279;r;b;46;31985
279;r;b;47;31986
279;r;b;48;31987
279;v;a;1;31988
279;v;a;2;31989
279;v;a;3;31990
279;v;a;4;31991
279;v;a;5;31992
279;v;a;6;31993
279;v;a;7;31994
279;v;a;8;31995
279;v;a;9;31996
279;v;a;10;31997
279;v;a;11;31998
279;v;a;12;31999
279;v;a;13;32000
279;v;a;14;32001
279;v;a;15;32002
279;v;a;16;32003
279;v;a;17;32004
279;v;a;18;32005
279;v;a;19;32006
279;v;a;20;32007
279;v;a;21;32008
279;v;a;22;32009
279;v;a;23;32010
279;v;a;24;32011
279;v;a;25;32012
279;v;a;26;32013
279;v;a;27;32014
279;v;a;28;32015
279;v;a;29;32016
279;v;a;30;32017
279;v;a;31;32018
279;v;a;32;32019
279;v;a;33;32020
279;v;a;34;32021
279;v;a;35;32022-0
279;v;a;36;32022-0
279;v;a;37;32022-0
279;v;a;38;32022-0
279;v;a;39;32022
279;v;a;40;32023
279;v;a;41;32024
279;v;a;42;32025
279;v;a;43;32026
279;v;a;44;32027
279;v;a;45;32028
279;v;a;46;32029
279;v;a;47;32030
279;v;a;48;32031
279;v;b;1;32032
279;v;b;2;32033
279;v;b;3;32034
279;v;b;4;32035
279;v;b;5;32036
279;v;b;6;32037
279;v;b;7;32038
279;v;b;8;32039
279;v;b;9;32040
279;v;b;10;32041
279;v;b;11;32042
279;v;b;12;32043
279;v;b;13;32044
279;v;b;14;32045
279;v;b;15;32046
279;v;b;16;32047
279;v;b;17;32048
279;v;b;18;32049
279;v;b;19;32050
279;v;b;20;32051
279;v;b;21;32052
279;v;b;22;32053
279;v;b;23;32054
279;v;b;24;32055
279;v;b;25;32056
279;v;b;26;32057
279;v;b;27;32058
279;v;b;28;32059
279;v;b;29;32060
279;v;b;30;32061
279;v;b;31;32062
279;v;b;32;32063
279;v;b;33;32064
279;v;b;34;32065
279;v;b;35;32066
279;v;b;36;32067
279;v;b;37;32068
279;v;b;38;32069
279;v;b;39;32070
279;v;b;40;32071
279;v;b;41;32072
279;v;b;42;32073
279;v;b;43;32074
279;v;b;44;32075
279;v;b;45;32076
279;v;b;46;32077
279;v;b;47;32078
279;v;b;48;32079
280;r;a;1;32080
280;r;a;2;32081
280;r;a;3;32082
280;r;a;4;32083
280;r;a;5;32084
280;r;a;6;32085
280;r;a;7;32086
280;r;a;8;32087
280;r;a;9;32088
280;r;a;10;32089
280;r;a;11;32090
280;r;a;12;32091
280;r;a;13;32092
280;r;a;14;32093
280;r;a;15;32094
280;r;a;16;32095
280;r;a;17;32096
280;r;a;18;32097
280;r;a;19;32098
280;r;a;20;32099
280;r;a;21;32100
280;r;a;22;32101
280;r;a;23;32102
280;r;a;24;32103
280;r;a;25;32104
280;r;a;26;32105
280;r;a;27;32106
280;r;a;28;32107
280;r;a;29;32108
280;r;a;30;32109
280;r;a;31;32110
280;r;a;32;32111
280;r;a;33;32112
280;r;a;34;32113
280;r;a;35;32114
280;r;a;36;32115
280;r;a;37;32116
280;r;a;38;32117
280;r;a;39;32118
280;r;a;40;32119
280;r;a;41;32120
280;r;a;42;32121
280;r;a;43;32122
280;r;a;44;32123
280;r;a;45;32124
280;r;a;46;32125
280;r;a;47;32126
280;r;a;48;32127
280;r;b;1;32128
280;r;b;2;32129
280;r;b;3;32130
280;r;b;4;32131
280;r;b;5;32132
280;r;b;6;32133
280;r;b;7;32134
280;r;b;8;32135
280;r;b;9;32136
280;r;b;10;32137
280;r;b;11;32138
280;r;b;12;32139
280;r;b;13;32140
280;r;b;14;32141
280;r;b;15;32142
280;r;b;16;32143
280;r;b;17;32144
280;r;b;18;32145
280;r;b;19;32146
280;r;b;20;32147
280;r;b;21;32148
280;r;b;22;32149
280;r;b;23;32150
280;r;b;24;32151
280;r;b;25;32152
280;r;b;26;32153
280;r;b;27;32154
280;r;b;28;32155
280;r;b;29;32156
280;r;b;30;32157
280;r;b;31;32158
280;r;b;32;32159
280;r;b;33;32160
280;r;b;34;32161
280;r;b;35;32162
280;r;b;36;32163
280;r;b;37;32164-0
280;r;b;38;32164-0
280;r;b;39;32164
280;r;b;40;32165
280;r;b;41;32166
280;r;b;42;32167
280;r;b;43;32168
280;r;b;44;32169
280;r;b;45;32170
280;r;b;46;32171
280;r;b;47;32172
280;r;b;48;32173
280;v;a;1;32174
280;v;a;2;32175
280;v;a;3;32176
280;v;a;4;32177
280;v;a;5;32178
280;v;a;6;32179
280;v;a;7;32180
280;v;a;8;32181
280;v;a;9;32182
280;v;a;10;32183
280;v;a;11;32184
280;v;a;12;32185
280;v;a;13;32186
280;v;a;14;32187
280;v;a;15;32188
280;v;a;16;32189
280;v;a;17;32190
280;v;a;18;32191
280;v;a;19;32192
280;v;a;20;32193
280;v;a;21;32194
280;v;a;22;32195
280;v;a;23;32196
280;v;a;24;32197
280;v;a;25;32198
280;v;a;26;32199
280;v;a;27;32200
280;v;a;28;32201
280;v;a;29;32202
280;v;a;30;32203
280;v;a;31;32204
280;v;a;32;32205
280;v;a;33;32206
280;v;a;34;32207
280;v;a;35;32208
280;v;a;36;32209
280;v;a;37;32210
280;v;a;38;32211
280;v;a;39;32212
280;v;a;40;32213
280;v;a;41;32214
280;v;a;42;32215
280;v;a;43;32216
280;v;a;44;32217
280;v;a;45;32218
280;v;a;46;32219
280;v;a;47;32220
280;v;a;48;32221
280;v;b;1;32222
280;v;b;2;32223
280;v;b;3;32224
280;v;b;4;32225
280;v;b;5;32226
280;v;b;6;32227
280;v;b;7;32228
280;v;b;8;32229
280;v;b;9;32230
280;v;b;10;32231
280;v;b;11;32232
280;v;b;12;32233
280;v;b;13;32234
280;v;b;14;32235
280;v;b;15;32236
280;v;b;16;32237
280;v;b;17;32238
280;v;b;18;32239
280;v;b;19;32240
280;v;b;20;32241
280;v;b;21;32242
280;v;b;22;32243
280;v;b;23;32244
280;v;b;24;32245
280;v;b;25;32246
280;v;b;26;32247
280;v;b;27;32248
280;v;b;28;32249
280;v;b;29;32250
280;v;b;30;32251
280;v;b;31;32252
280;v;b;32;32253
280;v;b;33;32254
280;v;b;34;32255
280;v;b;35;32256
280;v;b;36;32257
280;v;b;37;32258
280;v;b;38;32259
280;v;b;39;32260
280;v;b;40;32261
280;v;b;41;32262
280;v;b;42;32263
280;v;b;43;32264
280;v;b;44;32265
280;v;b;45;32266
280;v;b;46;32267
280;v;b;47;32268
280;v;b;48;32269
281;r;a;1;32270
281;r;a;2;32271
281;r;a;3;32272
281;r;a;4;32273
281;r;a;5;32274
281;r;a;6;32275
281;r;a;7;32276
281;r;a;8;32277
281;r;a;9;32278
281;r;a;10;32279
281;r;a;11;32280
281;r;a;12;32281
281;r;a;13;32282
281;r;a;14;32283
281;r;a;15;32284
281;r;a;16;32285
281;r;a;17;32286
281;r;a;18;32287
281;r;a;19;32288
281;r;a;20;32289
281;r;a;21;32290
281;r;a;22;32291
281;r;a;23;32292
281;r;a;24;32293
281;r;a;25;32294
281;r;a;26;32295
281;r;a;27;32296
281;r;a;28;32297
281;r;a;29;32298
281;r;a;30;32299
281;r;a;31;32300
281;r;a;32;32301
281;r;a;33;32302
281;r;a;34;32303
281;r;a;35;32304
281;r;a;36;32305
281;r;a;37;32306
281;r;a;38;32307
281;r;a;39;32308
281;r;a;40;32309
281;r;a;41;32310
281;r;a;42;32311
281;r;a;43;32312
281;r;a;44;32313
281;r;a;45;32314
281;r;a;46;32315
281;r;a;47;32316
281;r;a;48;32317
281;r;b;1;32318
281;r;b;2;32319
281;r;b;3;32320
281;r;b;4;32321
281;r;b;5;32322
281;r;b;6;32323
281;r;b;7;32324
281;r;b;8;32325
281;r;b;9;32326
281;r;b;10;32327
281;r;b;11;32328
281;r;b;12;32329
281;r;b;13;32330
281;r;b;14;32331
281;r;b;15;32332
281;r;b;16;32333
281;r;b;17;32334
281;r;b;18;32335
281;r;b;19;32336
281;r;b;20;32337
281;r;b;21;32338
281;r;b;22;32339
281;r;b;23;32340
281;r;b;24;32341
281;r;b;25;32342
281;r;b;26;32343
281;r;b;27;32344
281;r;b;28;32345
281;r;b;29;32346
281;r;b;30;32347
281;r;b;31;32348
281;r;b;32;32349
281;r;b;33;32350
281;r;b;34;32351
281;r;b;35;32352
281;r;b;36;32353
281;r;b;37;32354
281;r;b;38;32355
281;r;b;39;32356
281;r;b;40;32357
281;r;b;41;32358
281;r;b;42;32359
281;r;b;43;32360
281;r;b;44;32361
281;r;b;45;32362
281;r;b;46;32363
281;r;b;47;32364
281;r;b;48;32365
281;v;a;1;32366
281;v;a;2;32367
281;v;a;3;32368
281;v;a;4;32369
281;v;a;5;32370
281;v;a;6;32371
281;v;a;7;32372
281;v;a;8;32373
281;v;a;9;32374
281;v;a;10;32375
281;v;a;11;32376
281;v;a;12;32377
281;v;a;13;32378
281;v;a;14;32379
281;v;a;15;32380
281;v;a;16;32381
281;v;a;17;32382
281;v;a;18;32383
281;v;a;19;32384
281;v;a;20;32385
281;v;a;21;32386
281;v;a;22;32387
281;v;a;23;32388-0
281;v;a;24;32388-0
281;v;a;25;32388
281;v;a;26;32389
281;v;a;27;32390
281;v;a;28;32391
281;v;a;29;32392
281;v;a;30;32393
281;v;a;31;32394
281;v;a;32;32395
281;v;a;33;32396
281;v;a;34;32397
281;v;a;35;32398
281;v;a;36;32399
281;v;a;37;32400
281;v;a;38;32401
281;v;a;39;32402
281;v;a;40;32403
281;v;a;41;32404
281;v;a;42;32405
281;v;a;43;32406
281;v;a;44;32407
281;v;a;45;32408
281;v;a;46;32409
281;v;a;47;32410
281;v;a;48;32411
281;v;b;1;32412
281;v;b;2;32413
281;v;b;3;32414
281;v;b;4;32415
281;v;b;5;32416
281;v;b;6;32417
281;v;b;7;32418
281;v;b;8;32419
281;v;b;9;32420
281;v;b;10;32421
281;v;b;11;32422
281;v;b;12;32423
281;v;b;13;32424
281;v;b;14;32425
281;v;b;15;32426
281;v;b;16;32427
281;v;b;17;32428
281;v;b;18;32429
281;v;b;19;32430
281;v;b;20;32431
281;v;b;21;32432
281;v;b;22;32433
281;v;b;23;32434
281;v;b;24;32435
281;v;b;25;32436
281;v;b;26;32437
281;v;b;27;32438
281;v;b;28;32439
281;v;b;29;32440
281;v;b;30;32441
281;v;b;31;32442
281;v;b;32;32443
281;v;b;33;32444
281;v;b;34;32445
281;v;b;35;32446
281;v;b;36;32447
281;v;b;37;32448
281;v;b;38;32449
281;v;b;39;32450
281;v;b;40;32451
281;v;b;41;32452
281;v;b;42;32453
281;v;b;43;32454
281;v;b;44;32455
281;v;b;45;32456
281;v;b;46;32457
281;v;b;47;32458
281;v;b;48;32459
282;r;a;1;32460
282;r;a;2;32461
282;r;a;3;32462
282;r;a;4;32463
282;r;a;5;32464
282;r;a;6;32465
282;r;a;7;32466
282;r;a;8;32467
282;r;a;9;32468
282;r;a;10;32469
282;r;a;11;32470
282;r;a;12;32471
282;r;a;13;32472
282;r;a;14;32473
282;r;a;15;32474
282;r;a;16;32475
282;r;a;17;32476
282;r;a;18;32477
282;r;a;19;32478
282;r;a;20;32479
282;r;a;21;32480
282;r;a;22;32481
282;r;a;23;32482
282;r;a;24;32483
282;r;a;25;32484
282;r;a;26;32485
282;r;a;27;32486
282;r;a;28;32487
282;r;a;29;32488
282;r;a;30;32489
282;r;a;31;32490
282;r;a;32;32491
282;r;a;33;32492
282;r;a;34;32493
282;r;a;35;32494
282;r;a;36;32495
282;r;a;37;32496
282;r;a;38;32497
282;r;a;39;32498
282;r;a;40;32499
282;r;a;41;32500
282;r;a;42;32501
282;r;a;43;32502
282;r;a;44;32503
282;r;a;45;32504
282;r;a;46;32505
282;r;a;47;32506
282;r;a;48;32507
282;r;b;1;32508
282;r;b;2;32509
282;r;b;3;32510
282;r;b;4;32511
282;r;b;5;32512
282;r;b;6;32513
282;r;b;7;32514
282;r;b;8;32515
282;r;b;9;32516
282;r;b;10;32517
282;r;b;11;32518
282;r;b;12;32519
282;r;b;13;32520
282;r;b;14;32521
282;r;b;15;32522
282;r;b;16;32523
282;r;b;17;32524
282;r;b;18;32525
282;r;b;19;32526
282;r;b;20;32527
282;r;b;21;32528
282;r;b;22;32529
282;r;b;23;32530
282;r;b;24;32531
282;r;b;25;32532
282;r;b;26;32533
282;r;b;27;32534
282;r;b;28;32535
282;r;b;29;32536
282;r;b;30;32537
282;r;b;31;32538
282;r;b;32;32539
282;r;b;33;32540
282;r;b;34;32541
282;r;b;35;32542
282;r;b;36;32543
282;r;b;37;32544
282;r;b;38;32545
282;r;b;39;32546
282;r;b;40;32547
282;r;b;41;32548
282;r;b;42;32549
282;r;b;43;32550
282;r;b;44;32551
282;r;b;45;32552
282;r;b;46;32553
282;r;b;47;32554
282;r;b;48;32555
282;v;a;1;32556
282;v;a;2;32557
282;v;a;3;32558
282;v;a;4;32559
282;v;a;5;32560
282;v;a;6;32561
282;v;a;7;32562
282;v;a;8;32563
282;v;a;9;32564
282;v;a;10;32565
282;v;a;11;32566
282;v;a;12;32567
282;v;a;13;32568
282;v;a;14;32569
282;v;a;15;32570-0
282;v;a;16;32570-0
282;v;a;17;32570
282;v;a;18;32571
282;v;a;19;32572
282;v;a;20;32573
282;v;a;21;32574
282;v;a;22;32575
282;v;a;23;32576
282;v;a;24;32577
282;v;a;25;32578
282;v;a;26;32579
282;v;a;27;32580
282;v;a;28;32581
282;v;a;29;32582
282;v;a;30;32583
282;v;a;31;32584
282;v;a;32;32585
282;v;a;33;32586
282;v;a;34;32587
282;v;a;35;32588
282;v;a;36;32589
282;v;a;37;32590
282;v;a;38;32591
282;v;a;39;32592
282;v;a;40;32593
282;v;a;41;32594
282;v;a;42;32595
282;v;a;43;32596
282;v;a;44;32597
282;v;a;45;32598
282;v;a;46;32599
282;v;a;47;32600
282;v;a;48;32601
282;v;b;1;32602
282;v;b;2;32603
282;v;b;3;32604
282;v;b;4;32605
282;v;b;5;32606
282;v;b;6;32607
282;v;b;7;32608
282;v;b;8;32609
282;v;b;9;32610
282;v;b;10;32611
282;v;b;11;32612
282;v;b;12;32613
282;v;b;13;32614
282;v;b;14;32615
282;v;b;15;32616
282;v;b;16;32617
282;v;b;17;32618
282;v;b;18;32619
282;v;b;19;32620
282;v;b;20;32621
282;v;b;21;32622
282;v;b;22;32623
282;v;b;23;32624
282;v;b;24;32625
282;v;b;25;32626
282;v;b;26;32627
282;v;b;27;32628
282;v;b;28;32629
282;v;b;29;32630
282;v;b;30;32631
282;v;b;31;32632
282;v;b;32;32633
282;v;b;33;32634
282;v;b;34;32635
282;v;b;35;32636
282;v;b;36;32637
282;v;b;37;32638
282;v;b;38;32639
282;v;b;39;32640
282;v;b;40;32641
282;v;b;41;32642
282;v;b;42;32643
282;v;b;43;32644
282;v;b;44;32645
282;v;b;45;32646
282;v;b;46;32647
282;v;b;47;32648
282;v;b;48;32649
283;r;a;1;32650
283;r;a;2;32651
283;r;a;3;32652
283;r;a;4;32653
283;r;a;5;32654
283;r;a;6;32655
283;r;a;7;32656
283;r;a;8;32657
283;r;a;9;32658
283;r;a;10;32659
283;r;a;11;32660
283;r;a;12;32661
283;r;a;13;32662
283;r;a;14;32663
283;r;a;15;32664
283;r;a;16;32665
283;r;a;17;32666
283;r;a;18;32667
283;r;a;19;32668
283;r;a;20;32669
283;r;a;21;32670-0
283;r;a;22;32670-0
283;r;a;23;32670-0
283;r;a;24;32670-0
283;r;a;25;32670
283;r;a;26;32671
283;r;a;27;32672
283;r;a;28;32673
283;r;a;29;32674
283;r;a;30;32675
283;r;a;31;32676
283;r;a;32;32677
283;r;a;33;32678
283;r;a;34;32679
283;r;a;35;32680
283;r;a;36;32681
283;r;a;37;32682
283;r;a;38;32683
283;r;a;39;32684
283;r;a;40;32685
283;r;a;41;32686
283;r;a;42;32687
283;r;a;43;32688
283;r;a;44;32689
283;r;a;45;32690
283;r;a;46;32691
283;r;a;47;32692
283;r;a;48;32693
283;r;b;1;32694
283;r;b;2;32695
283;r;b;3;32696
283;r;b;4;32697
283;r;b;5;32698
283;r;b;6;32699
283;r;b;7;32700
283;r;b;8;32701
283;r;b;9;32702
283;r;b;10;32703
283;r;b;11;32704
283;r;b;12;32705
283;r;b;13;32706
283;r;b;14;32707
283;r;b;15;32708
283;r;b;16;32709
283;r;b;17;32710
283;r;b;18;32711
283;r;b;19;32712
283;r;b;20;32713
283;r;b;21;32714
283;r;b;22;32715
283;r;b;23;32716
283;r;b;24;32717
283;r;b;25;32718
283;r;b;26;32719
283;r;b;27;32720
283;r;b;28;32721
283;r;b;29;32722
283;r;b;30;32723
283;r;b;31;32724
283;r;b;32;32725
283;r;b;33;32726
283;r;b;34;32727
283;r;b;35;32728
283;r;b;36;32729
283;r;b;37;32730
283;r;b;38;32731
283;r;b;39;32732
283;r;b;40;32733
283;r;b;41;32734
283;r;b;42;32735
283;r;b;43;32736
283;r;b;44;32737
283;r;b;45;32738
283;r;b;46;32739
283;r;b;47;32740
283;r;b;48;32741
283;v;a;1;32742
283;v;a;2;32743
283;v;a;3;32744
283;v;a;4;32745
283;v;a;5;32746
283;v;a;6;32747
283;v;a;7;32748
283;v;a;8;32749
283;v;a;9;32750
283;v;a;10;32751
283;v;a;11;32752
283;v;a;12;32753
283;v;a;13;32754
283;v;a;14;32755
283;v;a;15;32756
283;v;a;16;32757
283;v;a;17;32758
283;v;a;18;32759
283;v;a;19;32760
283;v;a;20;32761
283;v;a;21;32762
283;v;a;22;32763
283;v;a;23;32764
283;v;a;24;32765
283;v;a;25;32766
283;v;a;26;32767
283;v;a;27;32768
283;v;a;28;32769
283;v;a;29;32770
283;v;a;30;32771
283;v;a;31;32772
283;v;a;32;32773
283;v;a;33;32774
283;v;a;34;32775
283;v;a;35;32776
283;v;a;36;32777
283;v;a;37;32778
283;v;a;38;32779
283;v;a;39;32780
283;v;a;40;32781
283;v;a;41;32782
283;v;a;42;32783
283;v;a;43;32784
283;v;a;44;32785
283;v;a;45;32786
283;v;a;46;32787
283;v;a;47;32788
283;v;a;48;32789
283;v;b;1;32790
283;v;b;2;32791
283;v;b;3;32792
283;v;b;4;32793
283;v;b;5;32794
283;v;b;6;32795
283;v;b;7;32796
283;v;b;8;32797
283;v;b;9;32798
283;v;b;10;32799
283;v;b;11;32800
283;v;b;12;32801
283;v;b;13;32802
283;v;b;14;32803
283;v;b;15;32804
283;v;b;16;32805
283;v;b;17;32806
283;v;b;18;32807
283;v;b;19;32808
283;v;b;20;32809
283;v;b;21;32810
283;v;b;22;32811
283;v;b;23;32812
283;v;b;24;32813
283;v;b;25;32814
283;v;b;26;32815
283;v;b;27;32816
283;v;b;28;32817
283;v;b;29;32818
283;v;b;30;32819
283;v;b;31;32820
283;v;b;32;32821
283;v;b;33;32822
283;v;b;34;32823
283;v;b;35;32824
283;v;b;36;32825
283;v;b;37;32826
283;v;b;38;32827
283;v;b;39;32828
283;v;b;40;32829
283;v;b;41;32830
283;v;b;42;32831
283;v;b;43;32832
283;v;b;44;32833
283;v;b;45;32834
283;v;b;46;32835
283;v;b;47;32836
283;v;b;48;32837
284;r;a;1;32838
284;r;a;2;32839
284;r;a;3;32840
284;r;a;4;32841
284;r;a;5;32842
284;r;a;6;32843
284;r;a;7;32844
284;r;a;8;32845
284;r;a;9;32846
284;r;a;10;32847
284;r;a;11;32848
284;r;a;12;32849
284;r;a;13;32850
284;r;a;14;32851
284;r;a;15;32852
284;r;a;16;32853
284;r;a;17;32854
284;r;a;18;32855
284;r;a;19;32856
284;r;a;20;32857
284;r;a;21;32858
284;r;a;22;32859
284;r;a;23;32860
284;r;a;24;32861
284;r;a;25;32862
284;r;a;26;32863
284;r;a;27;32864
284;r;a;28;32865
284;r;a;29;32866
284;r;a;30;32867
284;r;a;31;32868
284;r;a;32;32869
284;r;a;33;32870
284;r;a;34;32871
284;r;a;35;32872
284;r;a;36;32873
284;r;a;37;32874
284;r;a;38;32875
284;r;a;39;32876
284;r;a;40;32877
284;r;a;41;32878
284;r;a;42;32879
284;r;a;43;32880
284;r;a;44;32881
284;r;a;45;32882
284;r;a;46;32883
284;r;a;47;32884
284;r;a;48;32885
284;r;b;1;32886
284;r;b;2;32887
284;r;b;3;32888
284;r;b;4;32889
284;r;b;5;32890
284;r;b;6;32891
284;r;b;7;32892
284;r;b;8;32893
284;r;b;9;32894
284;r;b;10;32895
284;r;b;11;32896
284;r;b;12;32897
284;r;b;13;32898
284;r;b;14;32899
284;r;b;15;32900
284;r;b;16;32901
284;r;b;17;32902
284;r;b;18;32903
284;r;b;19;32904
284;r;b;20;32905
284;r;b;21;32906
284;r;b;22;32907
284;r;b;23;32908
284;r;b;24;32909
284;r;b;25;32910
284;r;b;26;32911
284;r;b;27;32912
284;r;b;28;32913
284;r;b;29;32914
284;r;b;30;32915
284;r;b;31;32916
284;r;b;32;32917
284;r;b;33;32918
284;r;b;34;32919
284;r;b;35;32920
284;r;b;36;32921
284;r;b;37;32922
284;r;b;38;32923
284;r;b;39;32924
284;r;b;40;32925
284;r;b;41;32926
284;r;b;42;32927
284;r;b;43;32928
284;r;b;44;32929
284;r;b;45;32930
284;r;b;46;32931
284;r;b;47;32932
284;r;b;48;32933
284;v;a;1;32934
284;v;a;2;32935
284;v;a;3;32936
284;v;a;4;32937
284;v;a;5;32938
284;v;a;6;32939
284;v;a;7;32940
284;v;a;8;32941
284;v;a;9;32942
284;v;a;10;32943
284;v;a;11;32944
284;v;a;12;32945
284;v;a;13;32946
284;v;a;14;32947
284;v;a;15;32948
284;v;a;16;32949
284;v;a;17;32950
284;v;a;18;32951
284;v;a;19;32952
284;v;a;20;32953
284;v;a;21;32954
284;v;a;22;32955
284;v;a;23;32956
284;v;a;24;32957
284;v;a;25;32958
284;v;a;26;32959
284;v;a;27;32960
284;v;a;28;32961
284;v;a;29;32962
284;v;a;30;32963
284;v;a;31;32964
284;v;a;32;32965
284;v;a;33;32966
284;v;a;34;32967
284;v;a;35;32968
284;v;a;36;32969
284;v;a;37;32970
284;v;a;38;32971
284;v;a;39;32972
284;v;a;40;32973
284;v;a;41;32974
284;v;a;42;32975
284;v;a;43;32976
284;v;a;44;32977
284;v;a;45;32978
284;v;a;46;32979
284;v;a;47;32980
284;v;a;48;32981
284;v;a;49;32982
284;v;a;50;32983
284;v;b;1;32984
284;v;b;2;32985
284;v;b;3;32986
284;v;b;4;32987
284;v;b;5;32988
284;v;b;6;32989
284;v;b;7;32990
284;v;b;8;32991
284;v;b;9;32992
284;v;b;10;32993
284;v;b;11;32994
284;v;b;12;32995
284;v;b;13;32996
284;v;b;14;32997
284;v;b;15;32998
284;v;b;16;32999
284;v;b;17;33000
284;v;b;18;33001
284;v;b;19;33002
284;v;b;20;33003
284;v;b;21;33004
284;v;b;22;33005
284;v;b;23;33006
284;v;b;24;33007
284;v;b;25;33008
284;v;b;26;33009
284;v;b;27;33010
284;v;b;28;33011
284;v;b;29;33012
284;v;b;30;33013
284;v;b;31;33014
284;v;b;32;33015
284;v;b;33;33016
284;v;b;34;33017
284;v;b;35;33018
284;v;b;36;33019
284;v;b;37;33020
284;v;b;38;33021
284;v;b;39;33022
284;v;b;40;33023
284;v;b;41;33024
